,Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%,Time
1409,24.46,34.25,31.94,101.15,32.37,2021-05-03 13:31:42
1410,24.46,34.24,31.96,101.14,33.15,2021-05-03 13:32:16
1411,23.96,34.23,31.94,101.15,34.24,2021-05-03 13:32:50
1412,23.96,34.22,31.92,101.14,34.99,2021-05-03 13:33:24
1413,24.46,34.22,31.94,101.15,35.81,2021-05-03 13:33:57
1414,24.46,34.23,31.92,101.15,36.14,2021-05-03 13:34:35
1415,24.46,34.24,31.9,101.15,36.51,2021-05-03 13:35:08
1416,24.46,34.25,31.94,101.15,36.99,2021-05-03 13:35:42
1417,24.46,34.28,31.94,101.15,37.51,2021-05-03 13:36:16
1418,24.46,34.3,31.94,101.16,37.91,2021-05-03 13:36:49
1419,24.46,34.32,31.96,101.15,38.17,2021-05-03 13:37:23
1420,24.46,34.33,32.0,101.15,36.98,2021-05-03 13:37:57
1421,24.46,34.35,31.96,101.14,37.15,2021-05-03 13:38:37
1422,24.46,34.38,31.94,101.15,36.9,2021-05-03 13:39:15
1423,23.96,34.39,32.02,101.14,36.88,2021-05-03 13:39:50
1424,24.46,34.41,32.02,101.14,36.88,2021-05-03 13:40:23
1425,23.96,34.43,32.0,101.14,37.11,2021-05-03 13:40:57
1426,23.96,34.44,32.03,101.14,37.0,2021-05-03 13:41:33
1427,23.96,34.44,32.02,101.14,36.72,2021-05-03 13:42:12
1428,23.96,34.44,32.03,101.14,37.09,2021-05-03 13:42:46
1429,23.96,34.44,32.05,101.14,37.17,2021-05-03 13:43:20
1430,24.46,34.44,32.07,101.13,37.47,2021-05-03 13:43:53
1431,24.46,34.45,32.03,101.14,37.38,2021-05-03 13:44:27
1432,24.46,34.44,32.07,101.13,37.45,2021-05-03 13:45:01
1433,24.46,34.44,32.07,101.13,37.73,2021-05-03 13:45:35
1434,24.46,34.44,32.11,101.13,38.0,2021-05-03 13:46:08
1435,24.46,34.46,32.03,101.13,37.83,2021-05-03 13:46:42
1436,24.46,34.47,32.11,101.13,38.0,2021-05-03 13:47:16
1437,24.46,34.47,32.05,101.12,38.01,2021-05-03 13:48:02
1438,24.46,34.48,32.07,101.12,37.99,2021-05-03 13:48:36
1439,24.46,34.49,32.13,101.11,37.94,2021-05-03 13:49:10
1440,24.46,34.5,32.13,101.12,37.75,2021-05-03 13:49:44
1441,24.46,34.51,32.13,101.12,37.97,2021-05-03 13:50:17
1442,24.46,34.52,32.15,101.11,37.93,2021-05-03 13:50:51
1443,24.46,34.53,32.15,101.1,37.87,2021-05-03 13:51:25
1444,24.46,34.55,32.17,101.11,37.97,2021-05-03 13:51:59
1445,24.46,34.58,32.2,101.1,38.15,2021-05-03 13:52:37
1446,24.46,34.6,32.22,101.1,38.18,2021-05-03 13:53:11
1447,24.46,34.6,32.22,101.1,37.82,2021-05-03 13:53:45
1448,24.46,34.62,32.24,101.09,37.88,2021-05-03 13:54:19
1449,24.46,34.64,32.2,101.09,38.11,2021-05-03 13:54:52
1450,24.46,34.67,32.26,101.09,38.43,2021-05-03 13:55:26
1451,24.46,34.69,32.32,101.09,38.62,2021-05-03 13:56:00
1452,24.46,34.72,32.3,101.09,38.76,2021-05-03 13:56:34
1453,24.46,34.75,32.3,101.09,38.83,2021-05-03 13:57:07
1454,24.46,34.78,32.34,101.09,39.04,2021-05-03 13:57:41
1455,24.46,34.79,32.36,101.09,38.92,2021-05-03 13:58:15
1456,24.46,34.81,32.36,101.08,38.71,2021-05-03 13:58:49
1457,24.46,34.81,32.36,101.09,38.49,2021-05-03 13:59:23
1458,24.46,34.83,32.38,101.08,38.07,2021-05-03 13:59:57
1459,24.46,34.84,32.39,101.08,38.14,2021-05-03 14:00:36
1460,24.46,34.87,32.43,101.07,38.0,2021-05-03 14:01:10
1461,24.46,34.89,32.41,101.08,37.81,2021-05-03 14:01:44
1462,24.46,34.91,32.45,101.06,37.95,2021-05-03 14:02:18
1463,24.46,34.94,32.47,101.07,37.95,2021-05-03 14:02:52
1464,24.46,34.97,32.49,101.06,37.81,2021-05-03 14:03:26
1465,24.46,35.0,32.49,101.07,37.79,2021-05-03 14:04:01
1466,24.46,35.03,32.56,101.06,37.55,2021-05-03 14:04:35
1467,24.46,35.06,32.53,101.06,37.47,2021-05-03 14:05:09
1468,24.46,35.09,32.58,101.04,37.26,2021-05-03 14:05:43
1469,24.46,35.11,32.58,101.04,37.19,2021-05-03 14:06:16
1470,24.46,35.14,32.6,101.04,37.08,2021-05-03 14:06:50
1471,24.46,35.17,32.58,101.04,37.04,2021-05-03 14:07:24
1472,24.46,35.19,32.64,101.03,37.04,2021-05-03 14:07:57
1473,24.46,35.22,32.56,101.03,37.01,2021-05-03 14:08:33
1474,24.46,35.25,32.64,101.03,36.98,2021-05-03 14:09:07
1475,24.46,35.27,32.68,101.04,37.17,2021-05-03 14:09:41
1476,24.46,35.3,32.77,101.03,37.07,2021-05-03 14:10:15
1477,24.46,35.32,32.77,101.02,37.18,2021-05-03 14:10:49
1478,24.46,35.35,32.74,101.02,37.3,2021-05-03 14:11:22
1479,24.46,35.38,32.74,101.03,37.18,2021-05-03 14:11:56
1480,24.46,35.4,32.81,101.02,37.26,2021-05-03 14:12:35
1481,24.46,35.42,32.76,101.02,37.26,2021-05-03 14:13:09
1482,24.46,35.43,32.77,101.02,37.27,2021-05-03 14:13:43
1483,24.46,35.44,32.79,101.01,37.02,2021-05-03 14:14:17
1484,24.46,35.45,32.87,101.01,36.62,2021-05-03 14:14:50
1485,24.46,35.46,32.85,101.01,36.62,2021-05-03 14:15:24
1486,24.46,35.46,32.83,101.01,36.98,2021-05-03 14:15:58
1487,24.46,35.46,32.87,101.0,37.0,2021-05-03 14:16:37
1488,24.46,35.47,32.87,101.0,36.95,2021-05-03 14:17:11
1489,24.46,35.47,32.89,101.01,36.73,2021-05-03 14:17:44
1490,24.46,35.47,32.89,101.0,36.55,2021-05-03 14:18:18
1491,24.46,35.47,32.93,101.0,36.88,2021-05-03 14:18:52
1492,24.46,35.47,32.95,101.0,36.77,2021-05-03 14:19:25
1493,24.46,35.47,32.89,101.0,36.85,2021-05-03 14:19:59
1494,24.46,35.46,32.87,101.0,36.83,2021-05-03 14:20:39
1495,24.46,35.47,32.89,101.0,37.05,2021-05-03 14:21:12
1496,24.46,35.45,32.91,101.0,36.74,2021-05-03 14:21:46
1497,24.46,35.44,32.91,100.99,36.5,2021-05-03 14:22:34
1498,24.46,35.43,32.91,100.99,36.61,2021-05-03 14:23:08
1499,24.46,35.43,32.95,100.99,36.8,2021-05-03 14:23:42
1500,24.46,35.43,32.91,100.99,37.05,2021-05-03 14:24:16
1501,24.46,35.41,32.93,100.98,36.83,2021-05-03 14:24:54
1502,24.46,35.41,32.93,100.99,36.94,2021-05-03 14:25:28
1503,24.46,35.42,32.97,100.98,36.95,2021-05-03 14:26:01
1504,24.46,35.42,32.93,100.98,36.96,2021-05-03 14:26:35
1505,24.46,35.41,32.95,100.97,36.96,2021-05-03 14:27:09
1506,24.46,35.41,32.95,100.97,36.84,2021-05-03 14:27:43
1507,24.46,35.4,32.93,100.97,36.89,2021-05-03 14:28:17
1508,24.46,35.4,32.97,100.97,36.85,2021-05-03 14:28:51
1509,24.46,35.4,32.95,100.97,37.14,2021-05-03 14:29:25
1510,24.46,35.38,32.97,100.96,37.54,2021-05-03 14:29:58
1511,24.46,35.36,32.89,100.96,37.38,2021-05-03 14:30:37
1512,24.46,35.36,32.93,100.96,36.97,2021-05-03 14:31:11
1513,24.46,35.35,32.91,100.96,36.81,2021-05-03 14:31:45
1514,24.46,35.34,32.97,100.96,36.82,2021-05-03 14:32:19
1515,24.46,35.34,32.97,100.96,37.35,2021-05-03 14:32:52
1516,24.46,35.33,32.91,100.96,37.43,2021-05-03 14:33:26
1517,24.46,35.31,32.91,100.95,37.51,2021-05-03 14:34:00
1518,24.46,35.3,32.93,100.95,37.57,2021-05-03 14:34:34
1519,24.46,35.29,32.93,100.95,37.73,2021-05-03 14:35:08
1520,24.46,35.28,32.85,100.95,37.75,2021-05-03 14:35:41
1521,24.46,35.26,32.91,100.93,38.15,2021-05-03 14:36:15
1522,24.46,35.25,32.89,100.94,38.33,2021-05-03 14:36:49
1523,24.46,35.24,32.91,100.94,38.09,2021-05-03 14:37:23
1524,24.46,35.23,32.93,100.93,37.89,2021-05-03 14:37:57
1525,24.46,35.23,32.89,100.93,37.82,2021-05-03 14:38:32
1526,24.46,35.22,32.89,100.93,37.63,2021-05-03 14:39:06
1527,24.46,35.2,32.87,100.93,37.18,2021-05-03 14:39:40
1528,24.46,35.2,32.89,100.93,37.24,2021-05-03 14:40:14
1529,24.46,35.18,32.85,100.93,36.79,2021-05-03 14:40:53
1530,24.46,35.18,32.87,100.92,36.97,2021-05-03 14:41:26
1531,24.46,35.16,32.85,100.92,35.47,2021-05-03 14:42:00
1532,23.96,35.15,32.95,100.92,34.37,2021-05-03 14:42:34
1533,23.96,35.16,32.91,100.93,34.2,2021-05-03 14:43:08
1534,23.96,35.16,32.89,100.92,34.55,2021-05-03 14:43:41
1535,23.96,35.15,32.87,100.92,35.47,2021-05-03 14:44:15
1536,23.96,35.15,32.87,100.92,35.97,2021-05-03 14:44:49
1537,23.96,35.14,32.89,100.91,36.72,2021-05-03 14:45:23
1538,23.96,35.14,32.91,100.91,36.7,2021-05-03 14:45:56
1539,23.96,35.13,32.87,100.91,37.16,2021-05-03 14:46:35
1540,23.96,35.12,32.89,100.9,37.56,2021-05-03 14:47:14
1541,23.96,35.12,32.87,100.91,37.78,2021-05-03 14:47:48
1542,23.96,35.11,32.85,100.91,37.97,2021-05-03 14:48:21
1543,23.96,35.11,32.81,100.91,38.16,2021-05-03 14:48:55
1544,23.96,35.1,32.89,100.89,38.49,2021-05-03 14:49:34
1545,23.96,35.09,32.87,100.9,38.72,2021-05-03 14:50:08
1546,23.96,35.08,32.85,100.9,38.59,2021-05-03 14:50:42
1547,23.96,35.08,32.83,100.89,38.15,2021-05-03 14:51:15
1548,23.96,35.07,32.85,100.89,38.09,2021-05-03 14:51:49
1549,23.96,35.07,32.87,100.89,38.38,2021-05-03 14:52:23
1550,23.96,35.06,32.81,100.89,38.45,2021-05-03 14:52:56
1551,23.96,35.04,32.83,100.89,38.63,2021-05-03 14:53:36
1552,23.96,35.03,32.83,100.88,38.71,2021-05-03 14:54:10
1553,23.96,35.01,32.79,100.88,39.08,2021-05-03 14:54:43
1554,23.96,35.0,32.81,100.88,39.32,2021-05-03 14:55:17
1555,23.96,34.99,32.77,100.87,39.27,2021-05-03 14:55:51
1556,23.96,34.98,32.79,100.88,38.9,2021-05-03 14:56:25
1557,23.96,34.98,32.79,100.88,38.45,2021-05-03 14:57:10
1558,23.96,34.97,32.77,100.87,39.45,2021-05-03 14:57:44
1559,23.96,34.97,32.77,100.87,39.92,2021-05-03 14:58:18
1560,23.96,34.95,32.81,100.87,40.18,2021-05-03 14:58:51
1561,23.96,34.95,32.79,100.86,40.19,2021-05-03 14:59:25
1562,23.96,34.94,32.81,100.87,40.22,2021-05-03 14:59:59
1563,23.96,34.93,32.83,100.86,40.27,2021-05-03 15:00:34
1564,23.96,34.93,32.79,100.86,39.98,2021-05-03 15:01:08
1565,23.96,34.93,32.79,100.86,39.07,2021-05-03 15:01:41
1566,23.96,34.93,32.79,100.86,39.21,2021-05-03 15:02:16
1567,23.96,34.93,32.77,100.85,39.73,2021-05-03 15:02:49
1568,23.96,34.92,32.77,100.85,39.67,2021-05-03 15:03:23
1569,23.96,34.92,32.79,100.85,39.71,2021-05-03 15:03:57
1570,23.96,34.92,32.81,100.86,39.96,2021-05-03 15:04:37
1571,23.96,34.92,32.83,100.85,40.07,2021-05-03 15:05:11
1572,23.96,34.91,32.81,100.86,39.95,2021-05-03 15:05:45
1573,23.96,34.92,32.77,100.85,39.93,2021-05-03 15:06:18
1574,23.46,34.91,32.74,100.84,39.58,2021-05-03 15:06:52
1575,23.96,34.92,32.76,100.84,39.83,2021-05-03 15:07:26
1576,23.96,34.91,32.79,100.84,40.03,2021-05-03 15:07:59
1577,23.96,34.92,32.77,100.84,39.99,2021-05-03 15:08:33
1578,23.96,34.91,32.81,100.84,40.17,2021-05-03 15:09:07
1579,23.46,34.91,32.81,100.82,39.93,2021-05-03 15:09:41
1580,23.46,34.92,32.79,100.82,39.72,2021-05-03 15:10:15
1581,23.96,34.93,32.83,100.83,39.4,2021-05-03 15:10:49
1582,23.96,34.95,32.77,100.82,39.33,2021-05-03 15:11:22
1583,23.96,34.97,32.79,100.82,39.11,2021-05-03 15:11:56
1584,23.96,35.01,32.81,100.81,38.62,2021-05-03 15:12:36
1585,23.96,35.04,32.85,100.82,38.24,2021-05-03 15:13:10
1586,23.96,35.07,32.87,100.81,37.9,2021-05-03 15:13:44
1587,23.46,35.09,32.89,100.81,37.12,2021-05-03 15:14:17
1588,23.46,35.12,32.89,100.81,36.82,2021-05-03 15:14:51
1589,23.46,35.15,32.89,100.81,36.49,2021-05-03 15:15:25
1590,23.46,35.17,32.87,100.81,36.39,2021-05-03 15:15:59
1591,23.96,35.2,32.95,100.81,36.11,2021-05-03 15:16:33
1592,23.96,35.23,32.89,100.81,36.45,2021-05-03 15:17:07
1593,23.46,35.26,32.91,100.8,36.56,2021-05-03 15:17:41
1594,23.46,35.28,32.95,100.81,36.79,2021-05-03 15:18:14
1595,23.46,35.31,32.97,100.79,36.61,2021-05-03 15:18:48
1596,23.46,35.32,32.97,100.79,36.55,2021-05-03 15:19:22
1597,23.46,35.34,32.98,100.79,36.67,2021-05-03 15:19:55
1598,23.46,35.37,32.98,100.79,36.47,2021-05-03 15:20:34
1599,23.46,35.38,33.04,100.78,36.6,2021-05-03 15:21:08
1600,23.46,35.4,33.0,100.78,36.6,2021-05-03 15:21:43
1601,23.46,35.4,33.06,100.78,36.6,2021-05-03 15:22:16
1602,23.46,35.41,33.08,100.77,36.33,2021-05-03 15:22:50
1603,23.46,35.42,33.1,100.78,35.54,2021-05-03 15:23:24
1604,23.96,35.4,33.06,100.77,33.66,2021-05-03 15:23:58
1605,23.96,35.38,33.06,100.77,32.08,2021-05-03 15:24:33
1606,23.46,35.37,33.0,100.77,32.25,2021-05-03 15:25:07
1607,23.96,35.37,33.04,100.77,32.86,2021-05-03 15:25:41
1608,23.96,35.35,33.04,100.76,32.94,2021-05-03 15:26:14
1609,23.96,35.36,32.97,100.76,34.13,2021-05-03 15:26:48
1610,23.96,35.35,33.02,100.77,34.75,2021-05-03 15:27:22
1611,23.96,35.34,32.95,100.76,34.7,2021-05-03 15:27:56
1612,23.96,35.34,32.98,100.76,34.52,2021-05-03 15:28:35
1613,23.96,35.34,33.0,100.76,34.81,2021-05-03 15:29:08
1614,23.96,35.34,32.98,100.76,35.3,2021-05-03 15:29:42
1615,23.46,35.33,33.0,100.76,35.48,2021-05-03 15:30:16
1616,23.46,35.32,33.02,100.76,35.29,2021-05-03 15:30:50
1617,23.46,35.31,33.0,100.75,34.88,2021-05-03 15:31:41
1618,23.46,35.31,33.0,100.75,35.22,2021-05-03 15:32:14
1619,23.46,35.3,33.0,100.75,35.46,2021-05-03 15:32:48
1620,23.46,35.29,32.97,100.75,35.42,2021-05-03 15:33:22
1621,23.46,35.27,33.06,100.75,35.17,2021-05-03 15:33:56
1622,23.46,35.27,32.98,100.75,34.78,2021-05-03 15:34:35
1623,23.46,35.26,33.06,100.72,35.18,2021-05-03 15:35:09
1624,23.46,35.26,33.0,100.74,35.21,2021-05-03 15:35:43
1625,23.46,35.24,32.98,100.74,35.27,2021-05-03 15:36:17
1626,23.46,35.24,33.0,100.74,35.13,2021-05-03 15:36:50
1627,23.46,35.22,33.0,100.74,35.16,2021-05-03 15:37:24
1628,23.46,35.21,32.97,100.72,34.58,2021-05-03 15:37:58
1629,23.46,35.2,33.04,100.72,34.94,2021-05-03 15:38:33
1630,23.46,35.19,32.95,100.73,35.38,2021-05-03 15:39:07
1631,23.46,35.18,32.97,100.73,35.3,2021-05-03 15:39:40
1632,23.46,35.17,32.98,100.72,35.19,2021-05-03 15:40:14
1633,23.46,35.15,32.91,100.72,34.59,2021-05-03 15:40:48
1634,23.46,35.11,32.97,100.72,32.27,2021-05-03 15:41:22
1635,23.46,35.09,32.89,100.71,33.39,2021-05-03 15:41:56
1636,23.46,35.06,32.93,100.71,34.58,2021-05-03 15:42:35
1637,23.46,35.04,32.95,100.71,34.46,2021-05-03 15:43:09
1638,23.46,35.03,32.89,100.7,34.82,2021-05-03 15:43:43
1639,23.46,35.02,32.89,100.7,34.61,2021-05-03 15:44:16
1640,23.46,35.01,32.87,100.71,34.22,2021-05-03 15:44:50
1641,23.46,35.01,32.89,100.69,33.77,2021-05-03 15:45:24
1642,23.46,35.01,32.87,100.7,33.99,2021-05-03 15:45:58
1643,23.46,35.0,32.85,100.7,34.09,2021-05-03 15:46:33
1644,23.46,35.0,32.87,100.7,34.43,2021-05-03 15:47:07
1645,23.46,35.0,32.89,100.69,34.13,2021-05-03 15:47:41
1646,23.46,35.0,32.85,100.69,34.6,2021-05-03 15:48:14
1647,23.46,35.0,32.81,100.69,34.67,2021-05-03 15:48:48
1648,23.46,34.99,32.81,100.68,34.89,2021-05-03 15:49:22
1649,22.96,34.98,32.83,100.69,35.04,2021-05-03 15:49:56
1650,23.46,34.98,32.83,100.69,34.61,2021-05-03 15:50:35
1651,23.46,34.96,32.81,100.69,34.7,2021-05-03 15:51:09
1652,23.46,34.96,32.83,100.68,34.94,2021-05-03 15:51:43
1653,22.96,34.94,32.76,100.68,35.02,2021-05-03 15:52:17
1654,22.96,34.93,32.79,100.68,35.3,2021-05-03 15:52:50
1655,22.96,34.93,32.85,100.68,35.26,2021-05-03 15:53:24
1656,22.96,34.91,32.83,100.68,35.22,2021-05-03 15:53:58
1657,22.96,34.9,32.76,100.68,35.39,2021-05-03 15:54:37
1658,22.96,34.9,32.81,100.68,35.14,2021-05-03 15:55:11
1659,22.96,34.87,32.77,100.68,34.9,2021-05-03 15:55:44
1660,22.96,34.86,32.79,100.67,35.0,2021-05-03 15:56:18
1661,22.96,34.85,32.77,100.67,35.04,2021-05-03 15:56:52
1662,22.96,34.83,32.81,100.67,35.15,2021-05-03 15:57:25
1663,22.96,34.83,32.76,100.67,35.29,2021-05-03 15:57:59
1664,22.96,34.82,32.76,100.67,35.21,2021-05-03 15:58:39
1665,22.96,34.81,32.76,100.67,35.3,2021-05-03 15:59:12
1666,22.96,34.79,32.76,100.67,35.43,2021-05-03 15:59:46
1667,22.96,34.79,32.66,100.65,35.69,2021-05-03 16:00:20
1668,22.96,34.78,32.72,100.65,35.74,2021-05-03 16:00:54
1669,22.96,34.77,32.72,100.67,35.78,2021-05-03 16:01:27
1670,22.96,34.75,32.7,100.66,35.7,2021-05-03 16:02:01
1671,22.96,34.73,32.7,100.65,35.43,2021-05-03 16:02:35
1672,22.96,34.72,32.68,100.65,35.62,2021-05-03 16:03:09
1673,22.96,34.71,32.7,100.65,35.96,2021-05-03 16:03:42
1674,22.96,34.7,32.68,100.65,36.04,2021-05-03 16:04:16
1675,22.96,34.69,32.74,100.64,36.09,2021-05-03 16:04:50
1676,22.96,34.68,32.7,100.64,35.73,2021-05-03 16:05:24
1677,22.96,34.64,32.64,100.63,35.52,2021-05-03 16:06:10
1678,22.96,34.61,32.66,100.64,35.38,2021-05-03 16:06:44
1679,22.96,34.59,32.62,100.64,34.78,2021-05-03 16:07:17
1680,22.96,34.57,32.6,100.64,35.35,2021-05-03 16:07:51
1681,22.96,34.56,32.56,100.64,35.95,2021-05-03 16:08:25
1682,22.96,34.55,32.58,100.63,36.32,2021-05-03 16:08:59
1683,22.96,34.54,32.56,100.64,35.97,2021-05-03 16:09:37
1684,22.96,34.53,32.55,100.63,35.69,2021-05-03 16:10:11
1685,22.96,34.53,32.53,100.63,35.29,2021-05-03 16:10:45
1686,22.96,34.52,32.58,100.63,35.73,2021-05-03 16:11:19
1687,22.96,34.51,32.58,100.64,36.43,2021-05-03 16:11:57
1688,22.96,34.5,32.51,100.63,36.13,2021-05-03 16:12:36
1689,22.96,34.5,32.47,100.63,35.77,2021-05-03 16:13:10
1690,22.96,34.5,32.49,100.64,35.59,2021-05-03 16:13:44
1691,22.96,34.5,32.55,100.63,35.88,2021-05-03 16:14:18
1692,22.96,34.44,32.53,100.63,32.53,2021-05-03 16:14:52
1693,22.96,34.39,32.49,100.62,34.1,2021-05-03 16:15:25
1694,22.96,34.36,32.47,100.63,33.71,2021-05-03 16:15:59
1695,22.96,34.34,32.45,100.62,34.24,2021-05-03 16:16:34
1696,22.96,34.33,32.43,100.6,35.04,2021-05-03 16:17:08
1697,22.96,34.28,32.39,100.6,34.33,2021-05-03 16:17:41
1698,22.96,33.74,32.22,100.62,28.0,2021-05-03 16:18:16
1699,22.96,33.49,32.05,100.61,29.38,2021-05-03 16:18:50
1700,22.96,33.4,32.02,100.61,29.8,2021-05-03 16:19:24
1701,22.96,33.37,31.92,100.6,31.35,2021-05-03 16:19:58
1702,22.96,33.37,31.86,100.61,33.44,2021-05-03 16:20:34
1703,22.96,33.41,31.94,100.62,34.69,2021-05-03 16:21:08
1704,22.96,33.45,31.92,100.59,35.62,2021-05-03 16:21:41
1705,22.96,33.5,31.94,100.61,36.21,2021-05-03 16:22:15
1706,22.96,33.55,31.94,100.61,36.65,2021-05-03 16:22:49
1707,22.96,33.62,31.94,100.6,36.83,2021-05-03 16:23:23
1708,22.96,33.68,31.9,100.59,37.09,2021-05-03 16:23:57
1709,22.46,33.76,31.94,100.59,36.84,2021-05-03 16:24:38
1710,22.96,33.82,32.03,100.6,36.86,2021-05-03 16:25:12
1711,22.96,33.88,32.03,100.59,37.11,2021-05-03 16:25:45
1712,22.46,33.93,32.02,100.58,37.07,2021-05-03 16:26:20
1713,22.46,33.99,32.05,100.58,37.03,2021-05-03 16:26:53
1714,22.96,34.04,32.13,100.57,36.93,2021-05-03 16:27:27
1715,22.96,34.09,32.15,100.58,36.21,2021-05-03 16:28:01
1716,22.96,34.12,32.19,100.58,36.16,2021-05-03 16:28:35
1717,22.46,34.16,32.13,100.58,36.31,2021-05-03 16:29:09
1718,22.96,33.99,32.13,100.57,31.92,2021-05-03 16:29:42
1719,22.96,33.95,32.11,100.57,32.53,2021-05-03 16:30:16
1720,22.46,33.94,32.11,100.58,32.97,2021-05-03 16:30:50
1721,22.46,33.96,32.11,100.58,33.51,2021-05-03 16:31:24
1722,22.46,33.99,32.11,100.56,34.18,2021-05-03 16:31:57
1723,22.96,34.03,32.17,100.57,34.8,2021-05-03 16:32:37
1724,22.96,34.05,32.13,100.56,34.98,2021-05-03 16:33:11
1725,22.46,34.09,32.13,100.55,35.1,2021-05-03 16:33:44
1726,22.46,34.11,32.13,100.56,35.43,2021-05-03 16:34:18
1727,22.46,34.15,32.17,100.55,35.42,2021-05-03 16:34:52
1728,22.46,34.17,32.24,100.56,35.52,2021-05-03 16:35:26
1729,22.96,34.21,32.22,100.54,35.52,2021-05-03 16:36:00
1730,22.46,34.23,32.22,100.56,35.63,2021-05-03 16:36:39
1731,22.96,34.25,32.22,100.55,34.18,2021-05-03 16:37:13
1732,22.96,34.25,32.22,100.55,34.13,2021-05-03 16:37:47
1733,22.96,34.22,32.19,100.55,34.35,2021-05-03 16:38:21
1734,22.96,34.2,32.19,100.55,33.22,2021-05-03 16:38:55
1735,22.96,34.2,32.2,100.54,32.43,2021-05-03 16:39:34
1736,22.46,34.22,32.2,100.55,32.92,2021-05-03 16:40:08
1737,22.46,34.25,32.22,100.53,33.65,2021-05-03 16:40:53
1738,22.46,34.27,32.24,100.54,34.4,2021-05-03 16:41:27
1739,22.46,34.29,32.22,100.52,32.61,2021-05-03 16:42:01
1740,22.46,34.31,32.22,100.53,31.22,2021-05-03 16:42:34
1741,22.96,34.35,32.3,100.53,32.1,2021-05-03 16:43:08
1742,22.46,34.37,32.22,100.52,32.66,2021-05-03 16:43:42
1743,22.46,34.39,32.24,100.51,32.93,2021-05-03 16:44:15
1744,22.46,34.41,32.26,100.52,33.2,2021-05-03 16:44:49
1745,22.46,34.43,32.3,100.51,33.54,2021-05-03 16:45:23
1746,22.46,34.44,32.3,100.51,33.47,2021-05-03 16:45:57
1747,22.46,34.45,32.34,100.51,33.81,2021-05-03 16:46:37
1748,22.46,34.47,32.32,100.51,33.93,2021-05-03 16:47:12
1749,22.46,34.48,32.36,100.51,33.9,2021-05-03 16:47:45
1750,22.46,34.49,32.34,100.51,34.07,2021-05-03 16:48:19
1751,22.46,34.51,32.32,100.5,33.87,2021-05-03 16:48:57
1752,22.46,34.52,32.34,100.51,33.79,2021-05-03 16:49:34
1753,22.46,34.52,32.43,100.51,33.82,2021-05-03 16:50:08
1754,22.46,34.54,32.38,100.5,33.66,2021-05-03 16:50:42
1755,22.46,34.55,32.41,100.51,33.78,2021-05-03 16:51:16
1756,22.46,34.56,32.39,100.5,33.75,2021-05-03 16:51:49
1757,22.46,34.58,32.41,100.5,33.9,2021-05-03 16:52:23
1758,22.46,34.59,32.38,100.5,33.8,2021-05-03 16:52:57
1759,22.46,34.6,32.43,100.49,33.94,2021-05-03 16:53:33
1760,22.46,34.6,32.43,100.48,33.83,2021-05-03 16:54:07
1761,22.46,34.61,32.45,100.48,34.27,2021-05-03 16:54:41
1762,22.46,34.62,32.41,100.49,34.2,2021-05-03 16:55:14
1763,22.46,34.63,32.45,100.48,34.08,2021-05-03 16:55:48
1764,22.46,34.63,32.45,100.48,34.06,2021-05-03 16:56:22
1765,22.46,34.63,32.43,100.47,33.79,2021-05-03 16:56:55
1766,22.46,34.64,32.45,100.47,33.65,2021-05-03 16:57:35
1767,22.46,34.65,32.51,100.49,33.74,2021-05-03 16:58:09
1768,22.46,34.66,32.49,100.47,33.77,2021-05-03 16:58:42
1769,22.46,34.66,32.47,100.49,33.85,2021-05-03 16:59:16
1770,22.46,34.66,32.51,100.47,34.04,2021-05-03 16:59:50
1771,22.46,34.66,32.53,100.47,34.26,2021-05-03 17:00:24
1772,22.46,34.66,32.49,100.47,34.07,2021-05-03 17:00:58
1773,22.46,34.67,32.47,100.47,33.83,2021-05-03 17:01:37
1774,22.46,34.67,32.51,100.47,33.91,2021-05-03 17:02:11
1775,22.46,34.66,32.49,100.46,33.83,2021-05-03 17:02:45
1776,22.46,34.67,32.51,100.47,33.95,2021-05-03 17:03:19
1777,22.46,34.67,32.45,100.46,34.43,2021-05-03 17:03:53
1778,22.46,34.67,32.53,100.47,34.42,2021-05-03 17:04:27
1779,22.46,34.67,32.49,100.47,34.3,2021-05-03 17:05:01
1780,22.46,34.66,32.47,100.46,34.03,2021-05-03 17:05:34
1781,22.46,34.66,32.53,100.46,33.97,2021-05-03 17:06:08
1782,22.46,34.66,32.53,100.45,33.91,2021-05-03 17:06:42
1783,22.46,34.66,32.51,100.45,33.73,2021-05-03 17:07:16
1784,22.46,34.67,32.47,100.45,33.78,2021-05-03 17:07:50
1785,22.46,34.66,32.49,100.43,33.83,2021-05-03 17:08:24
1786,22.46,34.66,32.51,100.44,33.48,2021-05-03 17:08:58
1787,22.46,34.65,32.49,100.44,31.09,2021-05-03 17:09:42
1788,22.46,34.66,32.51,100.43,31.2,2021-05-03 17:10:16
1789,21.96,34.65,32.51,100.43,30.19,2021-05-03 17:10:49
1790,21.96,34.63,32.53,100.44,29.55,2021-05-03 17:11:23
1791,21.96,34.59,32.51,100.44,30.4,2021-05-03 17:11:57
1792,21.96,34.54,32.51,100.43,31.8,2021-05-03 17:12:37
1793,21.96,34.52,32.51,100.43,33.13,2021-05-03 17:13:10
1794,22.46,34.5,32.45,100.43,34.03,2021-05-03 17:13:44
1795,21.96,34.48,32.39,100.43,34.32,2021-05-03 17:14:18
